Run on (160 X 4023 MHz CPU s)
2018-07-03 10:50:24
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","output_batch_size","output_channels","output_height","output_width","pad_height","pad_width","predicted_advised_flops","predicted_advised_flops_count","predicted_flops","predicted_flops_count","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3167,218835,225337,ns,,5.0312e+11,,,,6,1,4.1943e+06,0.236992,6,3,3,1,256,20,430080,84,0,1,256,20,84,1,1,-4569.64,-1,-4569.64,-1,1,1,4.1943e+06,4
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2229,309562,317456,ns,,3.55666e+11,,,,6,1,1.67772e+07,0.34272,6,3,3,1,512,10,215040,42,0,1,512,10,42,1,1,-3230.37,-1,-3230.37,-1,1,1,1.67772e+07,16
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1891,370173,376696,ns,,6.19645e+11,,,,6,1,262144,0.39872,6,3,3,2,64,80,3.584e+06,350,0,2,64,80,350,1,1,-2701.44,-1,-2701.44,-1,1,1,262144,0.25
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2176,318039,325956,ns,,7.21219e+11,,,,6,1,1.04858e+06,0.346496,6,3,3,2,128,40,1.792e+06,175,0,2,128,40,175,1,1,-3144.27,-1,-3144.27,-1,1,1,1.04858e+06,1
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1996,348287,354786,ns,,6.3224e+11,,,,6,1,4.1943e+06,0.376832,6,3,3,2,256,20,860160,84,0,2,256,20,84,1,1,-2871.2,-1,-2871.2,-1,1,1,4.1943e+06,4
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1209,535888,545003,ns,,4.10909e+11,,,,6,1,1.67772e+07,0.587264,6,3,3,2,512,10,430080,42,0,2,512,10,42,1,1,-1866.06,-1,-1866.06,-1,1,1,1.67772e+07,16
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3635,192527,199024,ns,,6.67183e+10,,,,6,1,1.67772e+07,0.226144,6,3,3,1,512,7,25088,7,0,1,512,7,7,1,1,-5194.08,-1,-5194.08,-1,1,1,1.67772e+07,16
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3597,194570,201062,ns,,1.32035e+11,,,,6,1,1.67772e+07,0.221792,6,3,3,2,512,7,50176,7,0,2,512,7,7,1,1,-5139.53,-1,-5139.53,-1,1,1,1.67772e+07,16
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:700/H:161/C:1/N:4/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:341/H:79/C:32/N:1/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:341/H:79/C:32/N:2/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:341/H:79/C:32/N:4/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:480/H:48/C:1/N:1/K:16/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1217,573170,579700,ns,,6.4316e+08,,,,1,1,5.64042e+07,0.58592,7,3,3,1,1,48,23040,480,0,1,16,48,480,1,1,1.15769e+10,6.63552e+06,-1744.68,-1,1,1,5.64042e+07,53.7913
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:240/H:24/C:16/N:1/K:32/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2695,259427,265924,ns,,1.13678e+10,,,,1,1,3.98868e+07,0.266784,7,3,3,1,16,24,92160,240,0,1,32,24,240,1,1,2.04621e+11,5.30842e+07,-3854.65,-1,1,1,3.98868e+07,38.0391
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:120/H:12/C:32/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4828,144444,150984,ns,,2.04171e+10,,,,6,1,2.02015e+07,0.152576,7,3,3,1,32,12,46080,120,0,1,64,12,120,1,1,-6923.1,-1,-6923.1,-1,1,1,2.02015e+07,19.2656
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:60/H:6/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5293,131778,138256,ns,,2.23794e+10,,,,6,1,1.44507e+07,0.138208,7,3,3,1,64,6,23040,60,0,1,128,6,60,1,1,-7588.5,-1,-7588.5,-1,1,1,1.44507e+07,13.7812
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:108/H:108/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:54/H:54/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2176,321801,328304,ns,,3.71159e+10,,,,6,1,5.83926e+07,0.327936,7,3,3,1,64,54,186624,54,0,1,64,54,54,1,1,-3107.51,-1,-3107.51,-1,1,1,5.83926e+07,55.6875
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:27/H:27/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2846,247617,254070,ns,,4.82354e+10,,,,6,1,3.12607e+07,0.250944,7,3,3,1,128,27,93312,27,0,1,128,27,27,1,1,-4038.49,-1,-4038.49,-1,1,1,3.12607e+07,29.8125
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4062,172881,179348,ns,,3.71499e+10,,,,6,1,1.88744e+07,0.178848,7,3,3,1,128,14,25088,14,0,1,256,14,14,1,1,-5784.31,-1,-5784.31,-1,1,1,1.88744e+07,18
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2604,269362,275830,ns,,2.38435e+10,,,,6,1,2.59523e+07,0.275488,7,3,3,1,256,7,12544,7,0,1,512,7,7,1,1,-3712.47,-1,-3712.47,-1,1,1,2.59523e+07,24.75
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:224/H:224/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",247,2.83923e+06,2.84582e+06,ns,,3.3931e+09,,,,1,1,4.84126e+08,2.84454,7,3,3,1,3,224,150528,224,0,1,64,224,224,1,1,6.10757e+10,1.73408e+08,-352.208,-1,1,1,4.84126e+08,461.698
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:112/H:112/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",362,1.94068e+06,1.94721e+06,ns,,5.29509e+10,,,,6,1,3.47996e+08,2.05405,7,3,3,1,64,112,802816,112,0,1,128,112,112,1,1,-515.284,-1,-515.284,-1,1,1,3.47996e+08,331.875
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:56/H:56/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",528,1.33061e+06,1.33719e+06,ns,,7.7228e+10,,,,6,1,1.78127e+08,1.36346,7,3,3,1,128,56,401408,56,0,1,256,56,56,1,1,-751.534,-1,-751.534,-1,1,1,1.78127e+08,169.875
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:28/H:28/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",596,1.17161e+06,1.17814e+06,ns,,8.77088e+10,,,,6,1,1.05578e+08,1.18106,7,3,3,1,256,28,200704,28,0,1,512,28,28,1,1,-853.527,-1,-853.527,-1,1,1,1.05578e+08,100.688
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:14/H:14/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",890,784073,790581,ns,,6.55299e+10,,,,6,1,7.54975e+07,0.828512,7,3,3,1,512,14,100352,14,0,1,512,14,14,1,1,-1275.39,-1,-1275.39,-1,1,1,7.54975e+07,72
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1426,489792,496310,ns,,2.62255e+10,,,,6,1,4.71859e+07,0.496448,7,3,3,1,512,7,25088,7,0,1,512,7,7,1,1,-2041.68,-1,-2041.68,-1,1,1,4.71859e+07,45
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:224/H:224/C:3/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",243,2.88447e+06,2.89106e+06,ns,,6.67977e+09,,,,1,1,4.84126e+08,2.88323,7,3,3,2,3,224,301056,224,0,2,64,224,224,1,1,1.20236e+11,3.46817e+08,-346.684,-1,1,1,4.84126e+08,461.698
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:112/H:112/C:64/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",355,1.97494e+06,1.98152e+06,ns,,1.04064e+11,,,,6,1,3.47996e+08,2.10989,7,3,3,2,64,112,1.60563e+06,112,0,2,128,112,112,1,1,-506.345,-1,-506.345,-1,1,1,3.47996e+08,331.875
"LAYER_CUDNN_CONV_FORWARD_FLOAT<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD_NONFUSED>/W:56/H:56/C:128/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",521,1.35228e+06,1.35988e+06,ns,,1.51981e+11,,,,6,1,1.78127e+08,1.37795,7,3,3,2,128,56,802816,56,0,2,256,56,56,1,1,-739.492,-1,-739.492,-1,1,1,1.78127e+08,169.875
