Run on (40 X 3600 MHz CPU s)
2018-07-13 06:22:05
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","num_filters","output_batch_size","output_channels","output_height","output_size","output_width","pad_height","pad_width","predicted_advised_flops","predicted_advised_flops_count","predicted_flops","predicted_flops_count","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3451,202427,209642,ns,,2.53821e+11,,,,1,1,8.91373e+06,0.212992,5,1,1,1,64,112,802816,112,0,64,1,64,112,802816,112,0,0,5.07642e+11,1.0276e+08,3.81751e+12,7.72767e+08,1,1,8.91373e+06,8.50079
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4742,147100,154289,ns,,3.49287e+11,,,,1,1,1.42058e+07,0.172032,5,1,1,1,64,56,200704,56,0,256,1,256,56,802816,56,0,0,6.98573e+11,1.0276e+08,4.48538e+12,6.59802e+08,1,1,1.42058e+07,13.5477
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3698,189511,196718,ns,,2.7112e+11,,,,1,1,1.42058e+07,0.195584,5,1,1,1,256,56,802816,56,0,64,1,64,56,200704,56,0,0,5.4224e+11,1.0276e+08,3.4816e+12,6.59802e+08,1,1,1.42058e+07,13.5477
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3274,213958,221121,ns,,2.40141e+11,,,,1,1,2.27004e+07,0.219136,5,1,1,1,128,28,100352,28,0,512,1,512,28,401408,28,0,0,4.80282e+11,1.0276e+08,2.57158e+12,5.5021e+08,1,1,2.27004e+07,21.6488
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3334,210625,217723,ns,,2.43942e+11,,,,1,1,2.27004e+07,0.217088,5,1,1,1,512,28,401408,28,0,128,1,128,28,100352,28,0,0,4.87883e+11,1.0276e+08,2.61227e+12,5.5021e+08,1,1,2.27004e+07,21.6488
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1097,637241,644609,ns,,8.06292e+10,,,,1,1,7.61778e+07,0.641024,5,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,1.61258e+11,1.0276e+08,6.97595e+11,4.44536e+08,1,1,7.61778e+07,72.6488
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1110,629891,637343,ns,,8.157e+10,,,,2,1,7.61778e+07,0.64,5,1,1,1,1024,14,200704,14,0,256,1,256,14,50176,14,0,0,1.6314e+11,1.0276e+08,7.05734e+11,4.44536e+08,1,1,7.61778e+07,72.6488
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1097,637253,644614,ns,,8.06276e+10,,,,1,1,7.61778e+07,0.643072,5,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,1.61255e+11,1.0276e+08,6.97581e+11,4.44536e+08,1,1,7.61778e+07,72.6488
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",326,2.14769e+06,2.15508e+06,ns,,2.39235e+10,,,,1,1,2.90087e+08,2.15347,5,1,1,1,512,7,25088,7,0,2048,1,2048,7,100352,7,0,0,4.7847e+10,1.0276e+08,1.58575e+11,3.4057e+08,1,1,2.90087e+08,276.649
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",304,2.30137e+06,2.30853e+06,ns,,2.2326e+10,,,,2,1,2.90087e+08,2.30502,5,1,1,1,2048,7,100352,7,0,512,1,512,7,25088,7,0,0,4.46519e+10,1.0276e+08,1.47986e+11,3.4057e+08,1,1,2.90087e+08,276.649
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2516,277555,284823,ns,,3.70234e+11,,,,1,1,1.67125e+07,0.300032,5,1,1,2,64,112,1.60563e+06,112,0,64,2,64,112,1.60563e+06,112,0,0,7.40469e+11,2.05521e+08,3.04807e+12,8.46008e+08,1,1,1.67125e+07,15.9383
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3080,226883,234064,ns,,4.52923e+11,,,,1,1,2.39542e+07,0.229376,5,1,1,2,64,56,401408,56,0,256,2,256,56,1.60563e+06,56,0,0,9.05846e+11,2.05521e+08,3.18595e+12,7.22838e+08,1,1,2.39542e+07,22.8445
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2498,281022,288178,ns,,3.65667e+11,,,,1,1,2.39542e+07,0.226304,5,1,1,2,256,56,1.60563e+06,56,0,64,2,64,56,401408,56,0,0,7.31334e+11,2.05521e+08,2.57218e+12,7.22838e+08,1,1,2.39542e+07,22.8445
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2906,239850,247038,ns,,4.28436e+11,,,,1,1,2.75747e+07,0.247808,5,1,1,2,128,28,200704,28,0,512,2,512,28,802816,28,0,0,8.56872e+11,2.05521e+08,2.52831e+12,6.06415e+08,1,1,2.75747e+07,26.2973
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2197,318771,325973,ns,,3.22364e+11,,,,1,1,2.75747e+07,0.326656,5,1,1,2,512,28,802816,28,0,128,2,128,28,200704,28,0,0,6.44728e+11,2.05521e+08,1.90235e+12,6.06415e+08,1,1,2.75747e+07,26.2973
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1062,659693,667068,ns,,1.5577e+11,,,,1,1,8.10521e+07,0.6656,5,1,1,2,256,14,100352,14,0,1024,2,1024,14,401408,14,0,0,3.1154e+11,2.05521e+08,7.54634e+11,4.97827e+08,1,1,8.10521e+07,77.2973
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1085,645129,652464,ns,,1.59287e+11,,,,0,1,8.10521e+07,0.652288,5,1,1,2,1024,14,401408,14,0,256,2,256,14,100352,14,0,0,3.18573e+11,2.05521e+08,7.7167e+11,4.97827e+08,1,1,8.10521e+07,77.2973
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1062,659430,666792,ns,,1.55832e+11,,,,1,1,8.10521e+07,0.666624,5,1,1,2,256,14,100352,14,0,1024,2,1024,14,401408,14,0,0,3.11665e+11,2.05521e+08,7.54935e+11,4.97827e+08,1,1,8.10521e+07,77.2973
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",323,2.16731e+06,2.17449e+06,ns,,4.74138e+10,,,,1,1,2.94962e+08,2.17498,5,1,1,2,512,7,50176,7,0,2048,2,2048,7,200704,7,0,0,9.48276e+10,2.05521e+08,1.81171e+11,3.92654e+08,1,1,2.94962e+08,281.297
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_FFT_TILING>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",303,2.3153e+06,2.3228e+06,ns,,4.43831e+10,,,,2,1,2.94962e+08,2.32755,5,1,1,2,2048,7,200704,7,0,512,2,512,7,50176,7,0,0,8.87663e+10,2.05521e+08,1.69591e+11,3.92654e+08,1,1,2.94962e+08,281.297
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:700/H:161/C:1/N:4/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:341/H:79/C:32/N:1/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:341/H:79/C:32/N:2/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:341/H:79/C:32/N:4/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:480/H:48/C:1/N:1/K:16/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:240/H:24/C:16/N:1/K:32/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:120/H:12/C:32/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:60/H:6/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:108/H:108/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:54/H:54/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:27/H:27/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:224/H:224/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:112/H:112/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:56/H:56/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:224/H:224/C:3/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:112/H:112/C:64/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:56/H:56/C:128/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:256/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:14/H:14/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:224/H:224/C:3/N:1/K:64/filter_w(s):7/filter_h(r):7/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:192/N:1/K:32/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
"LAYER_CUDNN_CONV_FWD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_WINOGRAD>/W:28/H:28/C:192/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",,,,,,,,true,"CUDNN/CONV_FWD failed to cudnnGetConvolutionForwardWorkspaceSize"
